Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
"Congo, Rep.",COG,"Age population, age 12, female, interpolated",SP.POP.AG12.FE.IN,11297,11582,11907,12276,12689,13109,13499,13924,14399,14920,15460,15991,16563,17179,17833,18481,19087,19712,20389,21109,21859,22607,23416,24265,25129,25990,26860,27743,28632,29551,30399,31086,31701,32350,33018,33660,34301,34948,35615,36295,36926,37508,38121,38840,39660,40649,41764,43088,44495,45951,47373,48782,50213,51739,53356,
"Congo, Rep.",COG,Female headed households (% of households with a female head),SP.HOU.FEMA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.3,,,,22.5,,,23,,,
"Congo, Rep.",COG,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.91394806,,,,
"Congo, Rep.",COG,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,60,44,47,43,60,76,77,70,71,73,80,62,62,63,67,67,69,79,74,75,81,82,82,82,83,83,83,83,85,
"Congo, Rep.",COG,Number of neonatal deaths,SH.DTH.NMRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2550,2621,2713,2821,2952,3110,3279,3467,3654,3792,3890,3923,3901,3846,3759,3698,3620,3537,3464,3377,3282,3209,3119,3063,3011,2948
Costa Rica,CRI,"Age at first marriage, female",SP.DYN.SMAM.FE,,,,,,,,,,,,,,21.7,,,,,,,,,,,22.2,,,,,,,,21.5,,,,,,,,22.2,,,,,,,,,,,23.9,,,,
Costa Rica,CRI,"Age population, age 12, female, interpolated",SP.POP.AG12.FE.IN,16681,16923,16998,17211,17402,17793,18713,19953,21127,22287,23417,24447,25383,26294,27188,27889,28292,28415,28505,28630,28609,28225,27743,27348,26891,26720,27299,28308,29272,30286,31360,32443,33491,34563,35639,36621,37525,38284,38958,39535,39937,40192,40291,40301,40195,40024,39946,39802,39571,39344,38962,38224,37336,36509,35611,
Costa Rica,CRI,Female headed households (% of households with a female head),SP.HOU.FEMA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Costa Rica,CRI,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,97.14819,,,,,,,,,,,,,,,,97.61469269,,,,,,,,,,,99.13370514,,,,
Costa Rica,CRI,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Costa Rica,CRI,Number of neonatal deaths,SH.DTH.NMRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,729,722,721,719,708,697,687,678,659,637,603,566,533,508,488,483,481,486,494,498,503,491,480,458,437,421
Cote d'Ivoire,CIV,"Age at first marriage, female",SP.DYN.SMAM.FE,,,,,,,,,,,,,,,,,,,18.7,,,,,,,,,,19.8,,,,,,20.9,,,,21.9,,,,,,,,,,,,,,,,,
Cote d'Ivoire,CIV,"Age population, age 12, female, interpolated",SP.POP.AG12.FE.IN,36411,37171,38102,39240,40494,41964,44098,46541,49087,51754,54521,57780,61137,64597,68115,71663,75829,80089,84399,88727,93152,98348,103759,109161,114415,119666,125859,132132,138267,144440,150248,155741,160691,165577,170203,174498,179564,184358,188742,192632,196288,200890,205854,210874,215903,221464,228062,235166,242202,249382,256045,261715,266442,271073,275496,
Cote d'Ivoire,CIV,Female headed households (% of households with a female head),SP.HOU.FEMA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.1,,,,,14.4,,,,,,18.4,,,,,,,18,,,
Cote d'Ivoire,CIV,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.50848,,,,,,,,,,47.05871,,60.7236557,,,,,,,,,,,,48.30995941,,,
Cote d'Ivoire,CIV,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,36,41,43,47,34,36,35,54,60,71,76,76,76,76,76,75,75,74,92,92,82,82,82,82,82,
Cote d'Ivoire,CIV,Number of neonatal deaths,SH.DTH.NMRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25526,26246,27134,28095,29019,29958,30945,31807,32521,32986,33147,33168,32987,32558,32138,31670,31286,30916,30786,30766,30841,30917,31068,31241,31362,31467
Croatia,HRV,"Age at first marriage, female",SP.DYN.SMAM.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.8,,,,,,,,,,26.2,,,,,,,,,,,,,,
Croatia,HRV,"Age population, age 12, female, interpolated",SP.POP.AG12.FE.IN,38979,39405,39054,38951,38938,38793,38460,37979,37401,36672,35935,35477,35121,34710,34355,33949,33222,32423,31705,30923,30409,30646,31245,31755,32320,32748,32748,32523,32348,32098,31844,31743,31728,31644,31557,31334,30653,29833,29124,28609,28063,27026,25882,24838,23673,22804,22843,23299,23624,24087,24265,23497,22301,21295,20227,
Croatia,HRV,Female headed households (% of households with a female head),SP.HOU.FEMA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Croatia,HRV,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.63589,,,,,,,,,,99.64864349,,,,,,,,,,99.72362518,,,,
Croatia,HRV,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Croatia,HRV,Number of neonatal deaths,SH.DTH.NMRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441,416,384,348,314,289,279,279,295,305,294,268,228,189,161,143,141,152,166,177,174,163,145,126,108,98
Cuba,CUB,"Age at first marriage, female",SP.DYN.SMAM.FE,,,,,,,,,,,19.5,,,,,,,,,,,19.8,,,,,,,,,,,,,,,,,,,,,21.1,,,,,,,,,,,,,
Cuba,CUB,"Age population, age 12, female, interpolated",SP.POP.AG12.FE.IN,71520,74231,77458,80347,84067,86756,85010,82185,80516,78189,78304,85291,95526,104481,113857,121293,122554,120819,119687,117810,115745,115598,115555,114458,113697,111373,104318,95354,87276,78899,72325,70385,71421,72157,72893,74346,76702,79431,82222,85584,87784,86375,83064,79980,76498,73417,72115,71579,70519,69263,68012,67173,66238,65317,64411,
Cuba,CUB,Female headed households (% of households with a female head),SP.HOU.FEMA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,CUB,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,99.56857,,,,,,,,,,,,,,,,,,,,,99.95560455,,,,,,,,,,99.87465668,,,
Cuba,CUB,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,CUB,Number of neonatal deaths,SH.DTH.NMRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1270,1149,1035,923,845,766,709,660,632,640,650,627,593,538,485,440,402,381,351,336,322,309,297,285,284,270
Curacao,CUW,"Age at first marriage, female",SP.DYN.SMAM.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curacao,CUW,"Age population, age 12, female, interpolated",SP.POP.AG12.FE.IN,1430,1461,1503,1553,1608,1668,1728,1795,1866,1957,2029,1997,1949,1929,1921,1921,1904,1860,1782,1680,1581,1547,1533,1512,1489,1457,1396,1334,1289,1255,1235,1209,1199,1198,1203,1211,1219,1217,1208,1192,1177,1151,1123,1098,1087,1074,1056,1033,1025,1014,1009,1010,1013,1004,993,
Curacao,CUW,Female headed households (% of households with a female head),SP.HOU.FEMA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curacao,CUW,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curacao,CUW,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curacao,CUW,Number of neonatal deaths,SH.DTH.NMRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyprus,CYP,"Age at first marriage, female",SP.DYN.SMAM.FE,,,,,,,,,,,,,,24.2,,,,,,,,,,,,,,,,,,,23.1,,,,,,,,,25.2,,,,,,,,,,27.9,,,,
Cyprus,CYP,"Age population, age 12, female, interpolated",SP.POP.AG12.FE.IN,6802,6696,6478,6380,6363,6387,6253,6229,6303,6470,6625,6457,6261,6117,6026,5969,5888,5809,5747,5704,5635,5503,5390,5347,5369,5422,5347,5335,5400,5517,5695,5874,6063,6240,6410,6548,6728,6816,6841,6776,6712,6848,7043,7179,7282,7321,7380,7307,7178,6992,6770,6640,6520,6365,6165,
Cyprus,CYP,Female headed households (% of households with a female head),SP.HOU.FEMA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyprus,CYP,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.62139,,,,,,,,,99.77493286,,,,,,,,,,99.82098389,,,,
Cyprus,CYP,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyprus,CYP,Number of neonatal deaths,SH.DTH.NMRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,77,76,74,71,66,60,56,50,45,40,36,33,30,29,28,28,27,27,26,25,24,23,21,20,19
Czech Republic,CZE,"Age at first marriage, female",SP.DYN.SMAM.FE,,,,,,,,,,,21.2,,,,,,,,,,21.3,,,,,,,,,,,21.9,,,,,,,,,,25.8,,,,,,,,,,30.2,,,,
Czech Republic,CZE,"Age population, age 12, female, interpolated",SP.POP.AG12.FE.IN,88454,88928,88007,86951,85700,83845,81236,78222,75158,71835,69040,67824,67430,66988,66889,66784,65983,65116,64698,64189,64686,67632,71902,75823,79635,83012,85497,86925,88091,89497,89386,85641,80173,75021,69356,64757,63386,63848,63792,63614,63368,62794,61793,60867,60344,59153,56096,52134,48535,44783,41975,41627,42771,43786,44803,
Czech Republic,CZE,Female headed households (% of households with a female head),SP.HOU.FEMA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Czech Republic,CZE,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Czech Republic,CZE,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Czech Republic,CZE,Number of neonatal deaths,SH.DTH.NMRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1533,1430,1256,1063,874,706,568,453,359,303,276,275,288,316,341,347,352,339,332,306,288,266,229,204,183,168
Denmark,DNK,"Age at first marriage, female",SP.DYN.SMAM.FE,,,,,,,,,,,22,,,,,,,,,,,,,,,27.5,,,,,,,,,,25,,,,,,,,,,30.8,,,,,,31,,,,
Denmark,DNK,"Age population, age 12, female, interpolated",SP.POP.AG12.FE.IN,41587,40708,39268,37961,36565,35446,35122,35289,35357,35363,35550,36097,36815,37498,38236,38787,38903,38712,38517,38225,37873,37626,37342,36927,36446,35803,34959,33923,32896,31919,30905,29787,28690,27714,26760,26177,26354,27031,27725,28452,29309,30333,31395,32434,33558,34413,34513,34210,33954,33670,33371,33278,33146,32858,32338,
Denmark,DNK,Female headed households (% of households with a female head),SP.HOU.FEMA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,DNK,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,DNK,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,DNK,Number of neonatal deaths,SH.DTH.NMRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292,287,287,282,276,267,263,250,243,231,221,213,207,203,199,201,198,194,196,189,186,172,162,145,137,129
Djibouti,DJI,"Age at first marriage, female",SP.DYN.SMAM.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.8,,,,,,,,,,,27.7,,,,,,,,,,,,,
Djibouti,DJI,"Age population, age 12, female, interpolated",SP.POP.AG12.FE.IN,1167,1172,1162,1172,1187,1220,1301,1416,1537,1665,1801,1940,2089,2262,2478,2729,3090,3472,3858,4211,4496,4639,4743,4849,4975,5193,5640,6180,6718,7272,7688,7733,7631,7554,7429,7435,7826,8398,8905,9424,9828,9931,9859,9813,9766,9680,9543,9401,9254,9086,8950,8918,8960,9010,9090,
Djibouti,DJI,Female headed households (% of households with a female head),SP.HOU.FEMA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Djibouti,DJI,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Djibouti,DJI,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,17,14,12,14,58,55,80,85,87,77,55,62,68,69,53,48,46,54,57,59,65,71,77,79,79,77,79,79,79,79,80,
Djibouti,DJI,Number of neonatal deaths,SH.DTH.NMRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1368,1367,1307,1206,1101,1024,981,961,955,961,961,959,955,946,936,922,899,871,843,816,795,782,772,766,752,737
Dominica,DMA,"Age at first marriage, female",SP.DYN.SMAM.FE,,,,,,,,,,,29.6,,,,,,,,,,,30.8,,,,,,,,,,31.6,,,,,,,,,,32.5,,,,,,,,,,,,,,
Dominica,DMA,"Age population, age 12, female, interpolated",SP.POP.AG12.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dominica,DMA,Female headed households (% of households with a female head),SP.HOU.FEMA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dominica,DMA,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dominica,DMA,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dominica,DMA,Number of neonatal deaths,SH.DTH.NMRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,13,15,17,19,20,20,18,16,13,12,10,10,10,10,11,11,12,13,14,15,16,16,17,17,17
Dominican Republic,DOM,"Age at first marriage, female",SP.DYN.SMAM.FE,,,,,,,,,,,19.6,,,,,,,,,,,21.8,,,,,,,,,,,,22.5,,,,,,,,,21.9,,,,,21,,,,,,,,
Dominican Republic,DOM,"Age population, age 12, female, interpolated",SP.POP.AG12.FE.IN,38737,40793,43150,45671,48376,51027,53132,55191,57417,59758,61999,63758,65429,67169,68963,70635,71826,72935,74106,75302,76438,77331,78207,79141,80184,81201,81761,82359,83121,83927,84907,86063,87441,88821,90309,91695,92461,93072,93776,94420,95119,96034,96996,97831,98734,99390,99209,98733,98389,97955,97798,98387,99400,100282,101187,
Dominican Republic,DOM,Female headed households (% of households with a female head),SP.HOU.FEMA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,26.8,,,32.8,,,27.8,,,,,35.2,,,,,,39.9,,
Dominican Republic,DOM,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,82.6242,,,,,,,,,,,,,,,,,,,,,94.21757507,,,,,95.78686523,,,96.80574799,97.04190826,97.02388763,97.472435,,
Dominican Republic,DOM,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,,,,,,,,,,,,,,,,,,,,,23,27,31,31,32,33,33,34,34,34,60,82,25,83,82,82,81,80,71,61,48,32,83,84,86,75,85,85,86,86,87,90,90,90,90,
Dominican Republic,DOM,Number of neonatal deaths,SH.DTH.NMRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5074,5038,5041,5067,5115,5127,5116,5092,5034,4978,4968,5003,5082,5178,5257,5341,5347,5337,5257,5178,5095,5040,4980,4905,4801,4706
Ecuador,ECU,"Age at first marriage, female",SP.DYN.SMAM.FE,,,,,,,,,,,,,,,21.2,,,,,,,,21.4,,,,,,,,22,,,,,,,,,,,21.5,,,,,,,,,21.8,,,,,
Ecuador,ECU,"Age population, age 12, female, interpolated",SP.POP.AG12.FE.IN,48034,50984,54859,58609,62633,66217,68224,69565,71266,73074,74916,76853,79048,81290,83544,85885,88312,90922,93577,96285,98870,101109,103210,105358,107556,109596,111242,112752,114319,115890,117522,119255,121164,123081,124918,126833,129142,131543,133819,136066,138035,139506,140638,141751,142737,143676,144744,145789,146693,147632,148270,148155,147739,147438,147008,
Ecuador,ECU,Female headed households (% of households with a female head),SP.HOU.FEMA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,ECU,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,93.40146,,,,,,,,96.19471,,,,,,,,,,,96.43721008,,,,,,95.42797089,,96.83110046,98.65270233,98.69483948,98.83163452,98.60463715,,
Ecuador,ECU,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,,,,,,,,,,,,,,,,,,,,,2,4,5,7,12,14,15,16,13,9,82,30,32,30,31,33,35,37,38,40,42,57,58,60,60,65,72,72,73,73,74,85,85,85,85,
Ecuador,ECU,Number of neonatal deaths,SH.DTH.NMRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7378,7165,6929,6713,6497,6262,6081,5940,5796,5636,5451,5242,5014,4817,4640,4496,4420,4369,4325,4268,4181,4062,3920,3765,3644,3530
"Egypt, Arab Rep.",EGY,"Age at first marriage, female",SP.DYN.SMAM.FE,,,,,,,,,,,,,,,,,20.6,,,,,,,,,,20.8,,,,,,,,,,22.3,,,,,,,,,,22,,22.7,,,,,,,
"Egypt, Arab Rep.",EGY,"Age population, age 12, female, interpolated",SP.POP.AG12.FE.IN,315684,319658,317527,319694,322322,327204,338685,355243,371431,388666,404270,412853,420196,429995,441187,451673,459836,467394,475801,485839,494884,497640,500641,506381,513095,523258,538991,560278,582567,606260,630956,654512,679056,704230,728188,752061,778639,803619,825350,847352,860612,854516,837291,821229,804054,788056,777863,772547,767320,761368,760231,771312,787619,804292,825394,
"Egypt, Arab Rep.",EGY,Female headed households (% of households with a female head),SP.HOU.FEMA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.8,,,12.6,,,,,12,,,12.8,,12.3,,,13.4,,,,,,12.9,
"Egypt, Arab Rep.",EGY,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,51.03117,,,,,,,,,,63.32762,,,,,,,,,,73.21869,,,,,,,,,84.93289948,84.87827301,,,,87.50963593,,89.28192139,92.02341461,,
"Egypt, Arab Rep.",EGY,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,,,,,,,,,,,,,,,,,,,,,,9,13,11,7,7,7,7,68,67,74,75,75,80,74,76,71,74,74,77,80,80,81,82,85,85,86,85,85,85,86,86,86,86,86,
"Egypt, Arab Rep.",EGY,Number of neonatal deaths,SH.DTH.NMRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64664,60135,55088,49941,45402,42060,40188,39077,38623,38336,38142,37842,37705,37629,37117,36696,35636,33888,32428,31520,31379,32414,33980,35645,36401,35818
El Salvador,SLV,"Age at first marriage, female",SP.DYN.SMAM.FE,,,,,,,,,,,,19,,,,,,,,,,,,,,20,,,,,,,22.3,,,,,,,,,,22,,,,,22.5,,,,,,,,
El Salvador,SLV,"Age population, age 12, female, interpolated",SP.POP.AG12.FE.IN,31741,32994,34571,36254,38113,39891,41166,42367,43758,45240,46731,47909,49208,50595,52097,53521,54234,54922,55766,56699,57718,58553,59512,60529,61604,62683,63299,63802,64283,64814,65212,64953,64522,64158,63792,63544,63610,63872,64133,64388,64801,65581,66524,67452,68429,69151,69050,68569,68129,67811,67176,65441,63350,61389,59412,
El Salvador,SLV,Female headed households (% of households with a female head),SP.HOU.FEMA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
El Salvador,SLV,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.94663,,,,,,,,,,,,92.19866943,,94.95098877,93.56494141,95.95747375,95.02206421,96.03445435,96.54508972,,97.22419739,,
El Salvador,SLV,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,,,,,,,,,,,,,,,,,,,,,23,22,26,25,25,26,27,27,28,28,37,46,55,59,63,67,71,74,77,80,83,85,87,90,93,92,91,87,87,87,88,88,90,90,90,
El Salvador,SLV,Number of neonatal deaths,SH.DTH.NMRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3576,3476,3358,3232,3077,2905,2722,2544,2360,2205,2009,1832,1673,1536,1426,1331,1265,1223,1187,1151,1122,1071,1016,961,910,868
Equatorial Guinea,GNQ,"Age at first marriage, female",SP.DYN.SMAM.FE,,,,,,,,,,,,,,,,,,,,,,,,21.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Equatorial Guinea,GNQ,"Age population, age 12, female, interpolated",SP.POP.AG12.FE.IN,2464,2542,2652,2765,2897,3013,3074,3116,3169,3203,3194,3186,3184,3196,3230,3299,3278,3291,3344,3466,3613,3557,3480,3415,3341,3215,3086,2944,2828,2722,2717,2918,3253,3603,3974,4369,4789,5215,5646,6099,6495,6748,6922,7109,7286,7444,7626,7805,7977,8148,8319,8488,8667,8859,9050,
Equatorial Guinea,GNQ,Female headed households (% of households with a female head),SP.HOU.FEMA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Equatorial Guinea,GNQ,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.13137054,,,,,,,,,,,,,98.16616058,,
Equatorial Guinea,GNQ,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,14,24,34,44,53,58,63,68,66,71,75,77,78,74,68,61,49,46,62,66,59,59,62,69,75,75,75,75,75,70,
Equatorial Guinea,GNQ,Number of neonatal deaths,SH.DTH.NMRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,885,877,871,862,851,852,858,866,884,905,920,921,922,922,922,920,920,923,933,943,950,952,953,950,946,944
Eritrea,ERI,"Age at first marriage, female",SP.DYN.SMAM.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.6,,,,,,,20.6,,,,,,,,,,,,,
Eritrea,ERI,"Age population, age 12, female, interpolated",SP.POP.AG12.FE.IN,19111,19130,18976,18981,19002,19144,19589,20271,20970,21746,22513,23084,23647,24326,25074,25847,26619,27470,28387,29375,30358,31237,32124,33097,34168,35249,36267,37389,38574,39653,40571,41392,42460,43772,45462,47490,48645,49831,51217,52853,54184,54375,54022,53657,53111,52423,52024,51921,51955,52086,52807,54279,56513,58917,61555,
Eritrea,ERI,Female headed households (% of households with a female head),SP.HOU.FEMA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.8,,,,,,,46.7,,,,,,,,,,,,,
Eritrea,ERI,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.94529724,,,,,,,,,,,91.7768631,,
Eritrea,ERI,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,20,17,27,36,41,77,80,82,83,83,84,84,85,85,86,86,93,93,94,94,94,
Eritrea,ERI,Number of neonatal deaths,SH.DTH.NMRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4381,4203,3985,3761,3561,3423,3271,3185,3155,3180,3262,3344,3467,3592,3675,3693,3724,3680,3617,3548,3451,3357,3271,3186,3112,3056
Estonia,EST,"Age at first marriage, female",SP.DYN.SMAM.FE,,,,,,,,,,,,,,,,,,,,20.7,,,,,,,,,,21.1,,,,,,,,,,,24.5,,,,,,,,,,,,,,,
Estonia,EST,"Age population, age 12, female, interpolated",SP.POP.AG12.FE.IN,8941,9135,9213,9293,9351,9391,9477,9591,9703,9819,9925,10005,10020,9995,9943,9868,9824,9791,9768,9729,9752,9921,10165,10386,10644,10855,10881,10838,10839,10828,10816,10728,10667,10579,10488,10451,10471,10493,10479,10475,10316,9914,9308,8733,8159,7604,7104,6669,6249,5823,5527,5433,5534,5656,5812,
Estonia,EST,Female headed households (% of households with a female head),SP.HOU.FEMA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Estonia,EST,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.86789,,,,,,,,,,,99.77050018,,,,,,,,,,,99.94889832,,,,
Estonia,EST,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Estonia,EST,Number of neonatal deaths,SH.DTH.NMRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331,294,244,192,148,116,95,84,80,78,77,74,73,69,66,62,59,56,52,47,41,36,29,24,21,18
Ethiopia,ETH,"Age at first marriage, female",SP.DYN.SMAM.FE,,,,,,,,,,,,,,,,,,,,,,17.6,,,17.1,,,,,,,,,,20.5,,,,,,,,,,,,,20.5,,,,21.2,,,,
